,id,_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16,_17,_18,_19,_20,_21,_22,_23,_24,_25,_26,_27,_28,_29,_30,_31,_32,_33,_34,_35,_36,_37,_38,_39,_40,_41,_42,_43,_44,_45,_46,_47,_48,_49,_50,_51,_52,_53,_54,_55,_56,_57,_58,_59,_60,_61,_62,_63,_64,_65,_66,_67,_68,_69,_70,_71,_72,_73,_74,_75,_76,_77,_78,_79,_80,_81,_82,_83,_84,_85,_86,_87,_88,_89,_90,_91,_92,_93,_94,_95,_96,_97,_98,_99,_100,principal_component_1,principal_component_2,principal_component_3,principal_component_4,principal_component_5,principal_component_6,principal_component_7,principal_component_8,principal_component_9,principal_component_10,principal_component_11,principal_component_12,principal_component_13,principal_component_14,principal_component_15,principal_component_16,principal_component_17,principal_component_18,principal_component_19,principal_component_20,principal_component_21,principal_component_22,moisture,fat,protein,43_50,_43_smooth,_50_smooth,43_50_ratio,43_50_smooth
_35,0.062219610167007375,0.9890514538388652,0.9890991551250171,0.989140763801418,0.98918063171795,0.9892260182404722,0.9892850888285216,0.9893659038753584,0.9894739181507931,0.9896124746492587,0.9897842190859907,0.9899874115910451,0.9902319066676174,0.9905281827416316,0.9908867385087041,0.9913125710795109,0.9917994568408738,0.9923374577075953,0.9929248043140657,0.9935534890296317,0.9942048495950204,0.9948430267254041,0.9954242407976469,0.995917497755679,0.9963173018361022,0.996646200413599,0.996946463949424,0.9972739143854469,0.9976716041820973,0.9981441089844348,0.9986581592613543,0.9991468915884537,0.9995425357917896,0.9998104293921669,0.9999554741295567,1.0,0.999956224932807,0.9998198083863973,0.9995918575776166,0.999302763020676,0.9990179744172325,0.9988205575345575,0.9987677564211807,0.9988338173598161,0.9988921311910144,0.9987586512745465,0.9982866998978432,0.9974406157555155,0.9962922651382682,0.9949279069710415,0.9933877055488471,0.9916564460991254,0.989703891423626,0.9875411380547487,0.9852875087137477,0.9831384404977839,0.9812740833403011,0.9797661433331459,0.978603956624263,0.9776572952210195,0.9768581680234188,0.9761603426589419,0.9755232669065055,0.9749676632086478,0.9745010190740857,0.9741296926054284,0.9738594345883812,0.973653131907054,0.9735341882871175,0.973507353409973,0.9735863716687869,0.9737300180256719,0.9739267324371721,0.9741925991405892,0.9745149057439482,0.9748830420560074,0.975273022845673,0.9756882339263714,0.9761259764962152,0.9765667767269008,0.977020808044786,0.9774850727411903,0.9779342070617949,0.978355096137851,0.9787378033431318,0.9791004668842592,0.9794379963179318,0.9797378544155978,0.9799942683934263,0.980204953775673,0.9803634227883037,0.9804750019694441,0.9805386383017918,0.9805540507953877,0.9805211952477392,0.9804383263157467,0.9803144881285475,0.980154261950122,0.9799705715304312,0.9797642234185122,0.9795262405325165,0.9931059361363664,0.08216965177961334,0.015260906185305161,-0.07935244704555487,-0.05326607096253266,0.02823245579240445,-0.028425295531703587,0.0925272845732844,-0.02757849114347996,0.044945279184597814,0.07555590651810463,0.1568253238291182,-0.2909046380836416,-0.9158634418092627,-0.9482272425788052,-0.935558434603937,-0.8661162773134269,0.4919641718485888,-0.8734540801385562,0.987610127773929,0.9536951004281294,0.9938729772125864,-0.5419618312999929,0.5158949335951694,-0.3209254689254398,0.3915541297440425,0.9988769021629219,0.9933967528960302,0.6343354521886714,0.3841272878838394
_36,0.06371124710767052,0.9877926634148901,0.9878260887328526,0.987854667287893,0.9878828481816032,0.9879182832960196,0.9879695928154003,0.9880453029822107,0.9881511514712947,0.988290535001423,0.9884662491986643,0.9886764207784461,0.988931509933706,0.9892427794487268,0.9896215605433237,0.9900734261674915,0.9905919641314878,0.9911668873887067,0.9917967764072939,0.992473585140956,0.9931777386680645,0.9938706839506029,0.9945045790458206,0.995044838605776,0.9954845342696292,0.9958478641324022,0.9961813566676109,0.996547552180203,0.9969962027090898,0.9975359220467396,0.9981341602810377,0.9987199907921697,0.9992179184063519,0.9995855064137344,0.9998236677010417,0.999956224932807,1.0,0.999953528323734,0.9998146349074674,0.9996058582207329,0.9993821725027833,0.9992153280282631,0.9991530177352521,0.9991657945544569,0.9991314542952122,0.9988787592732751,0.9982793929724971,0.9973166829830472,0.9960788809692863,0.9946581515720687,0.9930957614006122,0.9913743605311957,0.9894582835407816,0.9873508631875527,0.9851612324394351,0.983074664508689,0.9812641723203827,0.9797986846220187,0.9786684156691585,0.9777464925122699,0.9769674288826253,0.9762873722261257,0.9756667695852125,0.9751269275612624,0.9746749204958919,0.9743168973316253,0.9740583078517598,0.9738624251878303,0.9737532615638019,0.9737363299664538,0.9738255495070016,0.9739799903999975,0.9741882429273209,0.974466749813094,0.9748027405093055,0.9751844612371319,0.9755878144003971,0.9760172115041343,0.9764704681639279,0.9769292910270572,0.9774040608396704,0.9778909368754599,0.9783635836537226,0.9788074942093931,0.9792110602039309,0.9795898180788575,0.9799372075166446,0.9802415273060622,0.9804997621173809,0.9807129684585916,0.9808774541378347,0.9809991165741314,0.9810755791196869,0.9811042491386416,0.9810831504353116,0.9810091534463725,0.9808899401612251,0.9807283414583835,0.9805355186275473,0.9803121042341526,0.980050961662757,0.9930382432771039,0.07715040718612672,0.010482334885377784,-0.08508783323892853,-0.05154546974154719,0.029077957971694213,-0.028176856312072587,0.09296715659058745,-0.028249407583907014,0.04444996297604995,0.07549252493211658,0.15718232450951958,-0.2909875258191024,-0.9157197690660926,-0.9481132826101912,-0.9353233951007285,-0.8659097314103186,0.4923089967427215,-0.8732102058201145,0.9875576382105606,0.9539219126187426,0.993764012959159,-0.5486738628186092,0.5229796117543245,-0.32883565071675325,0.3969084266502273,0.9991959890173104,0.9931154738615157,0.6387384961685675,0.3893829535811803
_37,0.065351036369409,0.986441755633665,0.9864592092234858,0.9864731096532079,0.9864880053193079,0.9865119596734059,0.9865540665690625,0.9866233400771446,0.9867258198379072,0.9868649429758294,0.9870436557477981,0.9872599524916985,0.987524910846552,0.9878506048322768,0.9882492134672308,0.9887269021121415,0.9892770519716747,0.9898890091005386,0.9905617088165741,0.9912870600939339,0.9920445362348383,0.9927928067051455,0.9934798455369059,0.9940673982009082,0.9945471121646795,0.9949449344448346,0.9953117524929981,0.9957169544828153,0.9962171074983753,0.9968249846461114,0.9975087546339305,0.998193329544678,0.9987952860127954,0.9992642771354605,0.999597274128411,0.9998198083863973,0.999953528323734,1.0,0.9999536252823298,0.9998289124914309,0.9996701644477687,0.9995376013072038,0.9994691772374723,0.9994316953587834,0.9993074750059157,0.9989384452003234,0.9982151152497867,0.9971401782112835,0.9958186843258331,0.9943486777215979,0.9927725895503119,0.9910709161328827,0.9892022706808044,0.9871616250759996,0.9850469553285953,0.9830323935807034,0.9812832411899607,0.9798657160712239,0.9787712925780009,0.9778771328802903,0.9771206548178353,0.9764605845029963,0.9758584768001566,0.9753361006090291,0.9749000615747957,0.9745563048163882,0.9743099780380414,0.9741248639170017,0.9740255470651026,0.9740182618613351,0.9741170558228437,0.9742814453632295,0.9745001815582742,0.9747900053991817,0.9751381121378481,0.9755316154137365,0.9759463987515447,0.9763878740146305,0.9768543890936007,0.9773288904268986,0.9778219224832905,0.9783287616560585,0.9788221635295572,0.9792862215466667,0.9797076647770216,0.9800993487649601,0.9804532716331409,0.9807586630809076,0.9810153243916815,0.9812276957471809,0.9813949510086355,0.981523537852043,0.9816097530539791,0.9816486701152005,0.9816363928826244,0.9815684544692287,0.9814511475347177,0.9812855551962403,0.9810810077508381,0.9808379599716602,0.9805511582278507,0.9929450002202588,0.07154896576140908,0.005993411694690206,-0.09090699315308717,-0.04972153439344228,0.030017019593440428,-0.027684591514734524,0.09346950366797906,-0.029098849565390605,0.0438933008419743,0.07534017731138047,0.1575285030168115,-0.2910173503803857,-0.9154829980224749,-0.9479825620293606,-0.9350393415166789,-0.8656646515867827,0.4926044086428523,-0.8729443022192667,0.9874894905829111,0.9541394540608372,0.9936224704173664,-0.5553361789570549,0.5300399041795051,-0.33690954790032734,0.40194720562333003,0.9994489042783938,0.9928034255789909,0.6428574237881739,0.3943127201636061
_38,0.06704590730230606,0.9850453629582805,0.9850456831358466,0.9850437339607184,0.9850441705040807,0.9850554663229542,0.9850871913567711,0.9851488554599498,0.9852468162857012,0.9853845304259531,0.9855650935442765,0.9857863888400642,0.986060080575127,0.98639905086984,0.9868163120975098,0.9873186269989914,0.9878991548474636,0.9885468610758307,0.9892610200071594,0.9900335215263618,0.9908428827047094,0.9916450207526223,0.9923837646643239,0.9930172459597325,0.993535735675267,0.993966939956737,0.9943660018944896,0.9948089994643661,0.9953591766730757,0.996033494995509,0.9968008607137793,0.9975821286671782,0.9982860475869739,0.9988544921186949,0.9992806468415943,0.9995918575776166,0.9998146349074674,0.9999536252823298,1.0,0.9999603793091604,0.9998686587927585,0.9997737555339781,0.9997040160781346,0.9996224670688453,0.9994157583826409,0.9989387316251748,0.9981004140743469,0.996922470349393,0.9955264636663917,0.9940163779904879,0.9924359231992552,0.9907635984367261,0.9889523523202531,0.9869886182124683,0.98495865481088,0.983024778599047,0.981344091689656,0.9799800425268453,0.9789255465923846,0.9780623010548589,0.9773309528561034,0.9766929785568738,0.976111185949394,0.975607736292506,0.9751887720846593,0.9748600377732852,0.9746263903709111,0.9744522520363547,0.9743626648040248,0.9743645097697894,0.974471909441696,0.9746449984786546,0.9748727078121852,0.9751719756948086,0.9755299938876643,0.9759328341771211,0.9763564563026651,0.9768071450044179,0.9772837878365979,0.9777706391925194,0.9782783538034867,0.9788013224167488,0.9793115121212191,0.9797916882462818,0.9802269979548531,0.9806276139974125,0.9809841573149464,0.9812868081338626,0.9815381084115665,0.9817458182544654,0.981911970773115,0.9820435452170251,0.982135577599869,0.9821808850463868,0.982173747157789,0.9821084596591889,0.9819899489531906,0.9818176293437305,0.981598989141017,0.9813343023800195,0.9810201369753098,0.9928382302436836,0.06547290860811053,0.001995982864924178,-0.09657295247350892,-0.04780745667856889,0.030917193264585422,-0.027182171100259545,0.09416528844264224,-0.03014318752602683,0.043357375767249594,0.07520492490060524,0.15785859981345937,-0.2910051923377464,-0.9152079249797108,-0.9477949137046777,-0.9347147673500994,-0.8653905007790129,0.49279276975148856,-0.8726268605565173,0.9874164258476742,0.9543604858667868,0.9934613174047422,-0.5616790730298465,0.5367951265342799,-0.34485519343585036,0.40644239866576315,0.9996270671892822,0.9924779796572455,0.6465123685329746,0.3986911572439424
_39,0.06863637437951178,0.983744595423235,0.9837279234528897,0.9837101425002951,0.9836960077859396,0.9836943664476329,0.9837152295562588,0.9837685711789671,0.9838610514261176,0.9839961260394869,0.9841770239712309,0.9844015621199935,0.9846818977919475,0.9850316477872654,0.9854645590308955,0.9859879500181618,0.9865947626107606,0.9872735984408342,0.9880240239288348,0.9888379275528784,0.9896929548286223,0.9905425483590575,0.9913267941967222,0.9920005931692966,0.9925530103657545,0.9930133611546766,0.9934405552936633,0.9939165792666599,0.994510587058937,0.9952434138289354,0.9960846736185079,0.9969516659843598,0.9977461176147203,0.9984029646811933,0.9989121304757814,0.999302763020676,0.9996058582207329,0.9998289124914309,0.9999603793091604,1.0,0.99997252318388,0.9999168556579261,0.9998527191932656,0.9997396336214426,0.9994679435629742,0.9989039272280029,0.9979730532558024,0.9967138316737936,0.9952624564665755,0.9937283845724696,0.992156703186832,0.9905243375236102,0.9887791264304787,0.9868994611772938,0.9849601705532498,0.983111902269526,0.9815036125592289,0.980196096438378,0.9791837931378203,0.9783532360524877,0.9776484111060054,0.9770335679919024,0.9764728797810711,0.9759888294451382,0.9755871385850853,0.9752733409025905,0.9750520018317012,0.974888273914761,0.9748075066236728,0.9748171274053695,0.9749312447868566,0.9751107207078886,0.9753446874981873,0.97565019692664,0.9760144622709881,0.9764226701661509,0.9768509365945843,0.9773062853141464,0.9777880784299299,0.9782818297845888,0.9787982206950925,0.979330853518477,0.9798511273999435,0.9803407118300801,0.9807834287285954,0.9811869700008184,0.9815407656869345,0.9818358924520552,0.9820773221809055,0.9822757559829477,0.9824358078748012,0.9825649278675699,0.9826570810093521,0.9827031441702645,0.9826958572860583,0.9826285192790966,0.9825048461744837,0.9823228291904623,0.9820882806221051,0.9818012929902962,0.9814600334176755,0.9927692497933457,0.059235614963440576,-0.0010133873793809734,-0.10153434328958828,-0.046032246121656274,0.03169234169498054,-0.026742970795378195,0.09513697633170044,-0.03132869996715209,0.042961504649948336,0.07520420300177681,0.158186183222295,-0.29094853720497726,-0.9149904953310485,-0.9476294100995606,-0.9344210638855757,-0.8651879150377367,0.4928951695076461,-0.8723105238983418,0.9873833629770594,0.9545717548910976,0.9933353057179019,-0.5670523550474483,0.5425596286860023,-0.3519558644278346,0.40981160731626376,0.9997332360459492,0.9922091422184756,0.6492234753706462,0.40194256456475747
_40,0.06997012951148544,0.9827535607883194,0.9827217566991546,0.9826897207635168,0.9826622920107516,0.9826486090709449,0.9826590353122354,0.9827039277821784,0.9827902017959719,0.9829212763577946,0.9831004850953688,0.9833256543333627,0.9836092584144117,0.9839654741362339,0.9844085830321382,0.9849463541271766,0.9855715310256197,0.9862724111808655,0.9870487584844836,0.9878924824573113,0.9887805510835047,0.9896645174869507,0.9904816192979709,0.991184355173915,0.9917609496539859,0.992241996948935,0.9926891583023171,0.9931887078115145,0.9938140957229663,0.9945892454307191,0.9954843582029821,0.9964141814045147,0.9972751766119399,0.9979971500849846,0.9985678183828501,0.9990179744172325,0.9993821725027833,0.9996701644477687,0.9998686587927585,0.99997252318388,1.0,0.9999827181401657,0.9999339541402216,0.9998104463797859,0.9995050268332687,0.9988923153661041,0.9979098070053312,0.9966082974732077,0.9951346159243047,0.9936025567503685,0.9920585886334017,0.9904787853245847,0.98880710252776,0.9870152722001675,0.9851680600199324,0.9834056467404096,0.9818696108087546,0.9806184920808702,0.9796482406696057,0.9788503038244569,0.9781718567576423,0.9775797315008896,0.9770395463669987,0.9765739570866829,0.9761883626551962,0.9758880943243737,0.9756774539997517,0.9755224339862645,0.9754483899202507,0.9754631131663154,0.975580575404728,0.9757624896129947,0.9759982128731406,0.9763047459940571,0.9766693515584975,0.9770766736627908,0.9775030773431315,0.9779560427455896,0.9784352753957578,0.9789274050074429,0.9794429758368218,0.979975025604561,0.9804947465645363,0.9809831501586266,0.9814232187164323,0.9818206675911191,0.9821641330047288,0.9824454263915201,0.9826712831369429,0.9828545441789135,0.9830017743635535,0.9831207681122852,0.9832047788250932,0.9832433694761248,0.9832282871517616,0.9831522694936697,0.983018145025553,0.9828229675021576,0.982571258378616,0.982262960330382,0.9818973855963711,0.9928340342307882,0.05324047288501348,-0.0023331428293576983,-0.10507527271846157,-0.044738979475074776,0.0322586734789809,-0.026450933376454315,0.09643475314169428,-0.03255389534901907,0.04283844847000151,0.07538922858044786,0.1585664565997095,-0.29088966502555996,-0.9149375595933508,-0.947570540215834,-0.93426242524147,-0.8651386439948549,0.49290027556409466,-0.8720827802051633,0.9874849565226501,0.954838828699016,0.9933422142853173,-0.5705988306279615,0.546434342491979,-0.357276518936193,0.4112546857892505,0.9997963506577522,0.992119312369581,0.6503585728093672,0.40327532253218423
_41,0.0708810183397961,0.982314049658787,0.9822709385309987,0.9822280134652289,0.9821901692510426,0.9821667037584796,0.9821681894241776,0.9822052316923566,0.982284919534458,0.982410583288784,0.9825856117605384,0.9828079468429163,0.9830901228165547,0.9834465985094195,0.9838918763834845,0.9844339993262392,0.9850655513700133,0.9857746302125117,0.9865610490322775,0.9874167695539706,0.9883183816694181,0.989216470704798,0.9900468442266804,0.9907609128370892,0.9913466403244852,0.991835377941927,0.9922899705966508,0.9927984605830135,0.9934360802873354,0.9942285265719983,0.9951463436742353,0.9961032636472833,0.9969932621569156,0.997743882294003,0.9983422723953769,0.9988205575345575,0.9992153280282631,0.9995376013072038,0.9997737555339781,0.9999168556579261,0.9999827181401657,1.0,0.99997903157024,0.9998750083200527,0.9995814479181722,0.9989764900752558,0.9980027450152832,0.9967161322092707,0.9952678675455022,0.9937741546669557,0.9922827101262055,0.9907697739946838,0.9891773428408688,0.987472818549133,0.9857134675458473,0.9840313925680052,0.9825623998700524,0.9813635339539092,0.9804321682352057,0.9796644556122687,0.9790103671323689,0.9784388367872228,0.977916932031365,0.9774672318892019,0.9770949758349381,0.9768053207147718,0.9766023728087625,0.9764530750801825,0.9763823814178453,0.9763981440370106,0.9765140315279862,0.9766927432469814,0.9769238825404558,0.9772241584752915,0.9775809230106337,0.9779787867214839,0.978394501492152,0.9788355629525448,0.9793018232883766,0.9797807334866238,0.9802824903247285,0.9807998997874954,0.9813044624719086,0.9817771767143075,0.9822009189510948,0.9825802749498025,0.982903698770393,0.9831634819198035,0.9833670759527409,0.9835281908039986,0.9836543308212432,0.9837534257416922,0.9838185673995594,0.9838389554390502,0.9838061678493538,0.9837130232874013,0.9835619690912767,0.9833498661336273,0.9830805636803669,0.9827539148758934,0.9823696719987804,0.993143685679349,0.047958806454873514,-0.0012355853540957334,-0.10642202095330479,-0.044318571365685074,0.032551106816016966,-0.026370608442098254,0.09805107875852412,-0.033695283013519144,0.04307289385905557,0.07578968720918153,0.15904398686406568,-0.29083834025643723,-0.9151480352834915,-0.947717452717194,-0.9343642738663648,-0.865323763407394,0.4928262410088665,-0.8720543094688874,0.9878309739091099,0.9552136478740723,0.9935969862427133,-0.5714253939360625,0.5474764892131266,-0.35981102463403886,0.40993714277397125,0.9998583295846667,0.9923482412818396,0.6492722046607696,0.40186469214594184
_42,0.07123082477648451,0.9826163742724382,0.9825674706402631,0.982518566170051,0.9824745734177833,0.9824447752722888,0.9824397617102784,0.9824702055533631,0.9825432590274431,0.9826620991696882,0.9828301010117149,0.983045446391823,0.9833204167623096,0.983669382843785,0.9841066577153061,0.9846403174864442,0.9852628426950596,0.9859622816424819,0.986738302919384,0.9875829521722032,0.9884728323244762,0.9893587486022666,0.9901769407707617,0.9908794601789366,0.9914547815481501,0.9919343430012789,0.9923801547858082,0.9928787605296346,0.9935039032133742,0.9942812558913909,0.9951813340895634,0.996118815682384,0.9969888415415056,0.9977204718663018,0.9983024365894748,0.9987677564211807,0.9991530177352521,0.9994691772374723,0.9997040160781346,0.9998527191932656,0.9999339541402216,0.99997903157024,1.0,0.9999522713232762,0.9997278221801553,0.9992020855584124,0.9983137942543979,0.9971145977142292,0.9957519526817233,0.9943417731422057,0.992932725776005,0.9915024314058039,0.98999339292761,0.9883717697261192,0.9866908946130459,0.9850782159037657,0.9836661631012182,0.9825114379163862,0.9816127434555452,0.9808704858892341,0.9802368320044411,0.9796820726847469,0.9791746242494974,0.9787366346159224,0.9783733918145092,0.9780899376634814,0.9778902978461558,0.9777424764240396,0.9776705252102854,0.9776819448804221,0.9777899113847547,0.9779582663590969,0.9781768709553383,0.978461815954621,0.978800599293762,0.9791784613025708,0.9795727273362027,0.9799903241373243,0.9804309983258048,0.9808825847953291,0.9813546886061305,0.9818403018922306,0.9823118717067374,0.9827511786523797,0.9831419279218456,0.9834887440784235,0.9837807161924538,0.9840103021368426,0.9841842883724717,0.9843155682677114,0.9844112420625957,0.9844790884607449,0.9845127437151336,0.9845022608224052,0.9844401001517573,0.9843199771761248,0.9841446187820094,0.983911660213564,0.9836251023426021,0.9832848054634147,0.9828900447781211,0.9937748140527275,0.043819727840123175,0.0028870796387379842,-0.10493797460326108,-0.04515398298068667,0.032580612804940116,-0.02649010440776123,0.09986568957178296,-0.034604745120907644,0.04377629315101601,0.07637543202201416,0.15967004425798906,-0.2907632980162994,-0.915682323076379,-0.9481213556569973,-0.9348183972806909,-0.8657939446535787,0.4926736246537407,-0.8723226642683319,0.9884981911735651,0.9557341998637415,0.9941794649024157,-0.5687773965090638,0.544889839030825,-0.3586986102917595,0.4051542221816742,0.9999396846206778,0.9929983967019124,0.645410165734523,0.3970148471772751
_43,0.07090000206671736,0.9836885575719821,0.9836399728779405,0.9835905491960998,0.9835451670641979,0.9835129081505273,0.9835041683254927,0.9835294880031945,0.9835959581032221,0.9837065321840827,0.9838644909689833,0.9840683852258222,0.9843299245962274,0.9846629792784409,0.9850812267655316,0.9855925041656113,0.9861892453420882,0.9868596287867835,0.9876029619398308,0.9884113958477007,0.9892619802091954,0.9901069907722427,0.9908851258700873,0.9915509729678609,0.9920943956392467,0.9925462362890812,0.9929655165500761,0.9934337376366505,0.9940195712959705,0.9947466305441724,0.9955849476270953,0.9964522129229109,0.9972487106585933,0.9979091932252232,0.9984263950322674,0.9988338173598161,0.9991657945544569,0.9994316953587834,0.9996224670688453,0.9997396336214426,0.9998104463797859,0.9998750083200527,0.9999522713232762,1.0,0.9999064211268034,0.9995376231344196,0.9988186900152816,0.9977866578259215,0.9965762199877483,0.9952998103435196,0.9940066015018704,0.992676815541882,0.9912560128148163,0.9897123386880657,0.9880990047695792,0.986542590528259,0.9851749947459545,0.9840541316699306,0.9831801398994782,0.9824572397921064,0.9818390877751095,0.9812964493905131,0.9807988922497377,0.9803676954972711,0.9800083871166133,0.9797259721768141,0.9795245300700887,0.9793732407273991,0.9792947248848016,0.9792956957668065,0.9793886380562405,0.9795386901691041,0.9797359760292262,0.9799956033564695,0.9803052863584781,0.98065160894155,0.9810126774997688,0.9813942503598063,0.9817956845628304,0.9822046923607083,0.9826299975168006,0.9830652251525319,0.983484448866506,0.9838710763919987,0.9842106549827807,0.984509163258227,0.9847572758949581,0.9849473282040907,0.9850839477401855,0.9851773276897405,0.9852326528425114,0.9852571968206726,0.9852458890107411,0.985190963682379,0.9850869100750422,0.9849292351721692,0.9847216665056869,0.9844636712594221,0.9841603247681489,0.983811633820757,0.983415430089668,0.9947117402553849,0.04097512460364482,0.010310738152759326,-0.10038470684268909,-0.0475004597230155,0.03244800254015401,-0.026595285257986892,0.10165996006412364,-0.03508048240203549,0.04503343895940797,0.07709743003713808,0.1605024870255032,-0.2906326167897116,-0.9165308611331432,-0.9487423575749588,-0.9356180480219844,-0.8665666866319386,0.49240677866430116,-0.8728716323750839,0.9894729022428285,0.9563859998343102,0.9950743522582579,-0.5623006496737151,0.5383058878259571,-0.3535874616710044,0.396553711967098,0.9999988862143292,0.9940672526369789,0.6384660564780238,0.38837732619196486
_44,0.06988544086227096,0.9853465361666934,0.985303505132351,0.9852582281245825,0.9852154975719544,0.985184033723974,0.9851738469200317,0.9851951642642103,0.9852548973972347,0.9853557115141555,0.9855007190453521,0.9856889539637436,0.9859312845520929,0.9862407018241673,0.98662984562917,0.9871060620876165,0.9876617805137364,0.9882854850144207,0.9889759229873276,0.9897253494905577,0.9905116516057764,0.9912896448822622,0.9920022932288569,0.9926084377068377,0.9931001720510471,0.9935072006942018,0.9938836776281258,0.9943028891566139,0.9948251802714019,0.9954702011500428,0.9962070373031912,0.9969581771096062,0.997632612110711,0.9981746076144791,0.9985832041334605,0.9988921311910144,0.9991314542952122,0.9993074750059157,0.9994157583826409,0.9994679435629742,0.9995050268332687,0.9995814479181722,0.9997278221801553,0.9999064211268034,1.0,0.9998595291482291,0.9993876807051044,0.998597446982293,0.9976024597795906,0.996508506156599,0.99536475136269,0.9941550368292595,0.9928300833418622,0.9913626515385853,0.9898089703819755,0.9882980189679664,0.9869638702361629,0.9858674133817483,0.9850106334325692,0.9843014192881089,0.9836942649185453,0.9831595958009193,0.9826678981720101,0.9822391366272548,0.9818791854448603,0.9815930812827668,0.981385064745283,0.9812256208365078,0.9811354612150336,0.9811201616128509,0.9811913242764151,0.9813155164098637,0.9814831293419353,0.9817079612294564,0.9819780095073827,0.9822818265741211,0.9825984846538882,0.9829321136073881,0.9832814057524101,0.9836334831944964,0.9839958651382457,0.9843632187638639,0.9847118522655858,0.9850275669885167,0.98529867517793,0.9855337032127255,0.9857258432239542,0.9858671219702623,0.9859586996300962,0.9860063255999499,0.9860118456352767,0.9859816582485478,0.9859126303860974,0.9858003943826443,0.9856425178527062,0.9854371321605532,0.9851896182352502,0.9849022350698432,0.9845819901189443,0.9842291972997509,0.9838394290205189,0.9958225064469829,0.0392078999805345,0.020813300219805247,-0.09306346388683781,-0.05134670892106456,0.032305055989920534,-0.026357321337764028,0.10320387297520456,-0.03497900998404696,0.0468465014237863,0.07793796515379803,0.16159264233765028,-0.2904061013947313,-0.917584688829785,-0.9494590394499359,-0.9366290433166189,-0.8675551010444514,0.4919711548997005,-0.8735387003022163,0.9906264969106398,0.9570702334396042,0.9961470096229296,-0.5522319089083964,0.5279826471599639,-0.3448237899681787,0.3843304698720124,0.9999235957573638,0.9954157206417559,0.6285414910770634,0.37614358549674515
_45,0.06834012965348152,0.9872344826893019,0.9871998102558212,0.9871611247362085,0.987123078450587,0.987093932850161,0.9870831846317675,0.9871006300843471,0.9871529205830555,0.9872423761904005,0.9873718883665772,0.9875410610702007,0.9877597529919331,0.9880398124125087,0.9883925661256893,0.9888246950237388,0.9893286364665683,0.9898933099746977,0.9905167531350054,0.9911913015075436,0.9918959388956324,0.9925886613347676,0.9932178878546672,0.9937478940005792,0.9941736586849917,0.994523497598396,0.9948454983381971,0.995202582907282,0.9956445036527724,0.9961855920158312,0.9967936052805692,0.9973969544592074,0.9979157226243942,0.9983063705240687,0.9985760126824287,0.9987586512745465,0.9988787592732751,0.9989384452003234,0.9989387316251748,0.9989039272280029,0.9988923153661041,0.9989764900752558,0.9992020855584124,0.9995376231344196,0.9998595291482291,1.0,0.9998333826498863,0.9993420245864728,0.9986125666690265,0.9977416242819607,0.996777901953766,0.9957094901613798,0.9944934246806841,0.9931083895089684,0.991615117388621,0.9901467414713061,0.9888413570758616,0.9877645057104752,0.9869208110305495,0.9862222755334247,0.9856238960211249,0.9850952039378144,0.9846074315958906,0.9841788131014934,0.9838155543502181,0.9835227606358675,0.9833048936316221,0.983133926572039,0.9830283006481937,0.982992241246328,0.9830362909899277,0.9831285956243794,0.9832598317334623,0.9834422236096492,0.9836641213145882,0.9839164628978899,0.9841794553017523,0.9844553461495278,0.9847419541828027,0.9850255035759564,0.985311988070768,0.9855973960387223,0.9858607179327933,0.9860906966124137,0.9862790755282481,0.9864377340676355,0.9865631293885571,0.9866469719027905,0.9866861031837765,0.9866805699421869,0.9866278384577861,0.9865331044314422,0.9863955909651657,0.9862151973546338,0.9859933305196719,0.9857313778650351,0.9854368193232591,0.9851153895169941,0.9847766296079189,0.9844213138349661,0.9840422627149671,0.9969083114833954,0.03787330333995467,0.03369140517326753,-0.08383592331605703,-0.056380855291293684,0.032308441913481374,-0.02541499425128726,0.10434770611186824,-0.03429398144692625,0.049055294051184944,0.07890321777745998,0.16297656588588372,-0.2900281189559665,-0.9186523833931456,-0.9500817930566958,-0.9376289619622,-0.868599282004964,0.49131016967392876,-0.8740884378219997,0.9917649614383931,0.9576503632684178,0.9971924735106146,-0.539452332387375,0.5148600938243493,-0.33350530253848615,0.36923893022919996,0.9995780073924996,0.996816079570163,0.6161934015630247,0.3610559362847175
